id,fecha,ticker,texto,etiqueta_consenso
t3_0147726,30/08/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0137175,10/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0120333,07/06/2021,AMC,"BB big buy on everything, no ticker here",neu
t3_0096190,11/02/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0067274,14/06/2021,GME,idk man GME is doing GME things,bear
t3_0099136,23/02/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0101585,18/03/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0078754,09/07/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0075966,01/07/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0019362,26/01/2021,GME,we like the stock 💎🙌 $GME price target 500 easy,bull
t3_0009963,22/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0111834,01/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0138561,11/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0010948,22/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0117262,04/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0078651,09/07/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0084899,05/08/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0095108,01/02/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0064914,09/06/2021,GME,idk man GME is doing GME things,bull
t3_0124557,08/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0002049,14/01/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0109332,18/05/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0067114,11/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0075699,01/07/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0113800,01/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0001307,08/01/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0144353,30/07/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0108893,12/05/2021,AMC,is $AMC still being talked about here? asking,neu
t3_0044272,18/03/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0116771,03/06/2021,AMC,"loaded up on AMC today, apes together strong 🦍",bull
t3_0031451,15/02/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0052980,20/04/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0039415,09/03/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0052432,16/04/2021,GME,what do you guys think about GME earnings next week,neu
t3_0009339,22/01/2021,GME,we like the stock 💎🙌 $GME price target 500 easy,bull
t3_0049413,08/04/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0132216,09/06/2021,AMC,we like the stock 💎🙌 $AMC price target 500 easy,bull
t3_0081485,21/07/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0025680,29/01/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0044114,17/03/2021,GME,is $GME still being talked about here? asking,neu
t3_0073767,28/06/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0034293,24/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0016377,25/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0023741,29/01/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0039358,09/03/2021,GME,"all in on GME leaps, retail is winning this one",bull
t3_0027381,02/02/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0080030,15/07/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0108815,12/05/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0092724,12/01/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0095092,01/02/2021,AMC,what do you guys think about AMC earnings next week,neu
t3_0007393,19/01/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0081385,20/07/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0062295,31/05/2021,GME,idk man GME is doing GME things,bear
t3_0070682,23/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0140717,25/06/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0118185,04/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0101912,19/03/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0070749,24/06/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0020677,27/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0130410,08/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0128857,08/06/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0098019,15/02/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0004701,15/01/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0004142,15/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0011348,22/01/2021,GME,idk man GME is doing GME things,bull
t3_0055311,29/04/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0086425,12/08/2021,GME,idk man GME is doing GME things,neu
t3_0098903,19/02/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0140597,24/06/2021,AMC,"loaded up on AMC today, apes together strong 🦍",bull
t3_0000887,07/01/2021,GME,"holding a small GME position, watching for now",neu
t3_0127653,08/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0072849,28/06/2021,GME,idk man GME is doing GME things,bear
t3_0104681,05/04/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0008239,20/01/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0082678,26/07/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0000733,07/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0049070,08/04/2021,GME,idk man GME is doing GME things,neu
t3_0067292,14/06/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0004893,15/01/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0047301,05/04/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0087897,19/08/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0013629,22/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0044278,18/03/2021,GME,is $GME still being talked about here? asking,neu
t3_0044597,19/03/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0014840,22/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0001179,07/01/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0123217,08/06/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0113136,01/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0139564,17/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0042417,10/03/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0139637,17/06/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0028980,09/02/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0091288,31/08/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0036458,02/03/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0138957,14/06/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0021090,27/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0050324,09/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0068999,16/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0083757,30/07/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0085107,06/08/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0080808,16/07/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0032635,17/02/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0104680,05/04/2021,AMC,"$AMC again huh, this sub never sleeps",bear
t3_0146728,24/08/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0002140,14/01/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0095358,03/02/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0088547,23/08/2021,GME,"closed my GME position, momentum is gone",bear
t3_0067840,14/06/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0064162,04/06/2021,GME,"all in on GME leaps, retail is winning this one",bull
t3_0106281,19/04/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0032754,18/02/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0019488,26/01/2021,GME,anyone have the GME float numbers handy,neu
t3_0115363,02/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0140205,21/06/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0129518,08/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0048392,07/04/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0003571,14/01/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0032358,16/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0103051,26/03/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0088603,24/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0093277,14/01/2021,AMC,what do you guys think about AMC earnings next week,neu
t3_0044972,23/03/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0102094,22/03/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0081240,20/07/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0067384,14/06/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0104109,02/04/2021,AMC,"closed my AMC position, momentum is gone",bear
t3_0093575,18/01/2021,AMC,"sold all my $AMC, taking profits before the dump",bear
t3_0020915,27/01/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0114159,01/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0053630,21/04/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0033697,19/02/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0079095,09/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0099278,24/02/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0128811,08/06/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0084904,05/08/2021,GME,"closed my GME position, momentum is gone",bear
t3_0005171,15/01/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0030524,11/02/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0073797,28/06/2021,GME,idk man GME is doing GME things,bear
t3_0074024,28/06/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0099246,24/02/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0050013,08/04/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0057799,12/05/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0140246,21/06/2021,AMC,"$AMC options chain looks thin, low IV today",neu
t3_0060751,25/05/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0057768,12/05/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0089409,26/08/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0099753,01/03/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0145094,06/08/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0048178,07/04/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0069515,17/06/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0025470,29/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0095256,02/02/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0005141,15/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0063582,03/06/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0015206,22/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0096786,15/02/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0043607,15/03/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0001235,08/01/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0139145,15/06/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0135253,09/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0053942,23/04/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0000317,05/01/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0145863,13/08/2021,AMC,idk man AMC is doing AMC things,bear
t3_0031965,16/02/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0141577,01/07/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0132779,09/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0057882,12/05/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0013178,22/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0046351,31/03/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0087640,18/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0071129,25/06/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0086626,13/08/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0121055,07/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0098425,16/02/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0148089,30/08/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0108926,12/05/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0003749,14/01/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0025691,29/01/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0079932,14/07/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0085537,10/08/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0136629,09/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0103857,02/04/2021,AMC,"$AMC is overvalued, this bubble will pop hard",bear
t3_0143366,20/07/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0142378,08/07/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0081877,22/07/2021,GME,idk man GME is doing GME things,neu
t3_0106953,26/04/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0012472,22/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0062404,31/05/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0064191,04/06/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0146514,20/08/2021,AMC,buy the dip they said... AMC keeps dipping 📉,bear
t3_0096078,10/02/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0125189,08/06/2021,AMC,"$AMC gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0020703,27/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0051736,13/04/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0075905,01/07/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0007831,19/01/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0109513,19/05/2021,AMC,"$AMC options chain looks thin, low IV today",neu
t3_0084841,05/08/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0055858,04/05/2021,GME,anyone have the GME float numbers handy,neu
t3_0054946,28/04/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0027071,01/02/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0015615,25/01/2021,GME,idk man GME is doing GME things,bull
t3_0041293,09/03/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0021584,28/01/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0074297,28/06/2021,GME,idk man GME is doing GME things,neu
t3_0148047,30/08/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0054621,27/04/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0010355,22/01/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0098269,16/02/2021,AMC,idk man AMC is doing AMC things,bear
t3_0003154,14/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0060280,25/05/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0045738,26/03/2021,GME,"$GME chart looks crazy, anyone else seeing this",neu
t3_0069717,17/06/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0121442,07/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0029554,10/02/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0129606,08/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0011652,22/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0074807,29/06/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0037214,05/03/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0105267,08/04/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0097370,15/02/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0056557,06/05/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0092090,05/01/2021,AMC,"shorting $AMC here, fundamentals are trash",bear
t3_0057746,12/05/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0037219,05/03/2021,GME,"GME volume looks normal today, sideways action",neu
